Record Date,Country,Currency,Country - Currency Description,Exchange Rate,Effective Date,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2021-09-30,Czech. Republic,Koruna,Czech. Republic-Koruna,21.392,2021-09-30,50,2021,4,2021,3,09,30
2021-09-30,Dem. Rep. of Congo,Franc,Dem. Rep. of Congo-Franc,1970.9,2021-09-30,51,2021,4,2021,3,09,30
2021-09-30,Denmark,Krone,Denmark-Krone,6.424,2021-09-30,52,2021,4,2021,3,09,30
2021-09-30,Djibouti,Franc,Djibouti-Franc,177.0,2021-09-30,53,2021,4,2021,3,09,30
2021-09-30,Dominican Republic,Peso,Dominican Republic-Peso,56.53,2021-09-30,54,2021,4,2021,3,09,30
2021-09-30,Ecuador,Dolares,Ecuador-Dolares,1.0,2021-09-30,55,2021,4,2021,3,09,30
2021-09-30,Egypt,Pound,Egypt-Pound,15.71,2021-09-30,56,2021,4,2021,3,09,30
2021-09-30,El Salvador,Dollar,El Salvador-Dollar,1.0,2021-09-30,57,2021,4,2021,3,09,30
2021-09-30,Equatorial Guinea,CFA Franc,Equatorial Guinea-CFA Franc,566.7,2021-09-30,58,2021,4,2021,3,09,30
2021-09-30,Eritrea,Nakfa,Eritrea-Nakfa,15.0,2021-09-30,59,2021,4,2021,3,09,30
2021-09-30,Eritrea,Nakfa Salary Payment,Eritrea-Nakfa Salary Payment,15.0,2021-09-30,60,2021,4,2021,3,09,30
2021-09-30,Estonia,Euro,Estonia-Euro,0.864,2021-09-30,61,2021,4,2021,3,09,30
2021-09-30,Ethiopia,Birr,Ethiopia-Birr,46.101,2021-09-30,62,2021,4,2021,3,09,30
2021-09-30,Euro Zone,Euro,Euro Zone-Euro,0.864,2021-09-30,63,2021,4,2021,3,09,30
2021-09-30,Fiji,Dollar,Fiji-Dollar,2.103,2021-09-30,64,2021,4,2021,3,09,30
2021-09-30,Finland,Euro,Finland-Euro,0.864,2021-09-30,65,2021,4,2021,3,09,30
2021-09-30,France,Euro,France-Euro,0.864,2021-09-30,66,2021,4,2021,3,09,30
2021-09-30,Gabon,CFA Franc,Gabon-CFA Franc,566.7,2021-09-30,67,2021,4,2021,3,09,30
2021-09-30,Gambia,Dalasi,Gambia-Dalasi,52.0,2021-09-30,68,2021,4,2021,3,09,30
2021-09-30,Georgia,Lari,Georgia-Lari,3.092,2021-09-30,69,2021,4,2021,3,09,30
2021-09-30,Germany,Euro,Germany-Euro,0.864,2021-09-30,70,2021,4,2021,3,09,30
2021-09-30,Ghana,Cedi,Ghana-Cedi,5.97,2021-09-30,71,2021,4,2021,3,09,30
2021-09-30,Greece,Euro,Greece-Euro,0.864,2021-09-30,72,2021,4,2021,3,09,30
2021-09-30,Grenada,E.Caribbean Dollar,Grenada-E.Caribbean Dollar,2.7,2021-09-30,73,2021,4,2021,3,09,30
2021-09-30,Guatemala,Quetzal,Guatemala-Quetzal,7.728,2021-09-30,74,2021,4,2021,3,09,30
2021-09-30,Guinea,Franc,Guinea-Franc,9704.0,2021-09-30,76,2021,4,2021,3,09,30
2021-09-30,Guinea Bissau,CFA Franc,Guinea Bissau-CFA Franc,569.49,2021-09-30,75,2021,4,2021,3,09,30
2021-09-30,Guyana,Dollar,Guyana-Dollar,215.0,2021-09-30,77,2021,4,2021,3,09,30
2021-09-30,Haiti,Gourde,Haiti-Gourde,97.312,2021-09-30,78,2021,4,2021,3,09,30
2021-09-30,Honduras,Lempira,Honduras-Lempira,24.0,2021-09-30,79,2021,4,2021,3,09,30
2021-09-30,Hong Kong,Dollar,Hong Kong-Dollar,7.788,2021-09-30,80,2021,4,2021,3,09,30
2021-09-30,Hungary,Forint,Hungary-Forint,311.49,2021-09-30,81,2021,4,2021,3,09,30
2021-09-30,Iceland,Krona,Iceland-Krona,130.24,2021-09-30,82,2021,4,2021,3,09,30
2021-09-30,India,Rupee,India-Rupee,74.289,2021-09-30,83,2021,4,2021,3,09,30
2021-09-30,Indonesia,Rupiah,Indonesia-Rupiah,14313.0,2021-09-30,84,2021,4,2021,3,09,30
2021-09-30,Iran,Rial,Iran-Rial,42000.0,2021-09-30,85,2021,4,2021,3,09,30
2021-09-30,Iraq,Dinar,Iraq-Dinar,1459.0,2021-09-30,86,2021,4,2021,3,09,30
2021-09-30,Ireland,Euro,Ireland-Euro,0.864,2021-09-30,87,2021,4,2021,3,09,30
2021-09-30,Israel,Shekel,Israel-Shekel,3.225,2021-09-30,88,2021,4,2021,3,09,30
2021-09-30,Italy,Euro,Italy-Euro,0.864,2021-09-30,89,2021,4,2021,3,09,30
2021-09-30,Jamaica,Dollar,Jamaica-Dollar,150.0,2021-09-30,90,2021,4,2021,3,09,30
2021-09-30,Japan,Yen,Japan-Yen,112.01,2021-09-30,91,2021,4,2021,3,09,30
2021-09-30,Jordan,Dinar,Jordan-Dinar,0.708,2021-09-30,92,2021,4,2021,3,09,30
2021-09-30,Kazakhstan,Tenge,Kazakhstan-Tenge,425.83,2021-09-30,93,2021,4,2021,3,09,30
2021-09-30,Kenya,Shilling,Kenya-Shilling,110.35,2021-09-30,94,2021,4,2021,3,09,30
2021-09-30,Korea,Won,Korea-Won,1184.9,2021-09-30,95,2021,4,2021,3,09,30
2021-09-30,Kosovo,Euro,Kosovo-Euro,0.864,2021-09-30,96,2021,4,2021,3,09,30
2021-09-30,Kuwait,Dinar,Kuwait-Dinar,0.301,2021-09-30,97,2021,4,2021,3,09,30
2021-09-30,Kyrgyzstan,Som,Kyrgyzstan-Som,84.5,2021-09-30,98,2021,4,2021,3,09,30
2021-09-30,Laos,Kip,Laos-Kip,9875.21,2021-09-30,99,2021,4,2021,3,09,30
2021-09-30,Laos,Kip,Laos-Kip,11053.9,2021-12-15,100,2021,4,2021,3,09,30
2021-09-30,Latvia,Euro,Latvia-Euro,0.864,2021-09-30,101,2021,4,2021,3,09,30
2021-09-30,Lebanon,Pound,Lebanon-Pound,1500.0,2021-09-30,102,2021,4,2021,3,09,30
2021-09-30,Lesotho,Maloti,Lesotho-Maloti,15.183,2021-09-30,103,2021,4,2021,3,09,30
2021-09-30,Liberia,Dollar,Liberia-Dollar,170.0,2021-09-30,104,2021,4,2021,3,09,30
2021-09-30,Liberia,Dollar,Liberia-Dollar,150.5,2021-10-29,105,2021,4,2021,3,09,30
2021-09-30,Libya,Dinar,Libya-Dinar,4.534,2021-09-30,106,2021,4,2021,3,09,30
2021-09-30,Lithuania,Euro,Lithuania-Euro,0.864,2021-09-30,107,2021,4,2021,3,09,30
2021-09-30,Luxembourg,Euro,Luxembourg-Euro,0.864,2021-09-30,108,2021,4,2021,3,09,30
2021-09-30,Madagascar,Ariary,Madagascar-Ariary,3902.0,2021-09-30,109,2021,4,2021,3,09,30
2021-09-30,Malawi,Kwacha,Malawi-Kwacha,900.0,2021-09-30,110,2021,4,2021,3,09,30
2021-09-30,Malaysia,Ringgit,Malaysia-Ringgit,4.185,2021-09-30,111,2021,4,2021,3,09,30
2021-09-30,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2021-09-30,112,2021,4,2021,3,09,30
2021-09-30,Mali,CFA Franc,Mali-CFA Franc,569.49,2021-09-30,113,2021,4,2021,3,09,30
2021-09-30,Malta,Euro,Malta-Euro,0.864,2021-09-30,114,2021,4,2021,3,09,30
2021-09-30,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1.0,2021-09-30,115,2021,4,2021,3,09,30
2021-09-30,Mauritania,Ouguiya,Mauritania-Ouguiya,37.0,2021-09-30,116,2021,4,2021,3,09,30
2021-09-30,Mauritius,Rupee,Mauritius-Rupee,42.7,2021-09-30,117,2021,4,2021,3,09,30
2021-09-30,Mexico,Peso,Mexico-Peso,20.522,2021-09-30,118,2021,4,2021,3,09,30
2021-09-30,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1.0,2021-09-30,119,2021,4,2021,3,09,30
2021-09-30,Moldova,LEU,Moldova-LEU,17.495,2021-09-30,120,2021,4,2021,3,09,30
2021-09-30,Mongolia,Tugrik,Mongolia-Tugrik,2848.46,2021-09-30,121,2021,4,2021,3,09,30
2021-09-30,Montenegro,Euro,Montenegro-Euro,0.864,2021-09-30,122,2021,4,2021,3,09,30
2021-09-30,Morocco,Dirham,Morocco-Dirham,9.025,2021-09-30,123,2021,4,2021,3,09,30
2021-09-30,Mozambique,Metical,Mozambique-Metical,63.2,2021-09-30,124,2021,4,2021,3,09,30
2021-09-30,Nambia,Dollar,Nambia-Dollar,15.183,2021-09-30,125,2021,4,2021,3,09,30
2021-09-30,Nepal,Rupee,Nepal-Rupee,118.45,2021-09-30,126,2021,4,2021,3,09,30
2021-09-30,Netherland,Euro,Netherland-Euro,0.864,2021-09-30,127,2021,4,2021,3,09,30
2021-09-30,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2021-09-30,128,2021,4,2021,3,09,30
2021-09-30,New Zealand,Dollar,New Zealand-Dollar,1.458,2021-09-30,129,2021,4,2021,3,09,30
2021-09-30,Nicaragua,Cordoba,Nicaragua-Cordoba,35.3,2021-09-30,130,2021,4,2021,3,09,30
2021-09-30,Niger,CFA Franc,Niger-CFA Franc,569.49,2021-09-30,131,2021,4,2021,3,09,30
2021-09-30,Nigeria,Naira,Nigeria-Naira,405.0,2021-09-30,132,2021,4,2021,3,09,30
2021-09-30,Norway,Krone,Norway-Krone,8.801,2021-09-30,133,2021,4,2021,3,09,30
2021-09-30,Oman,Rial,Oman-Rial,0.384,2021-09-30,134,2021,4,2021,3,09,30
2021-09-30,Pakistan,Rupee,Pakistan-Rupee,170.5,2021-09-30,135,2021,4,2021,3,09,30
2021-09-30,Panama,Balboa,Panama-Balboa,1.0,2021-09-30,136,2021,4,2021,3,09,30
2021-09-30,Panama,Dolares,Panama-Dolares,1.0,2021-09-30,137,2021,4,2021,3,09,30
2021-09-30,Papua New Guinea,Kina,Papua New Guinea-Kina,3.419,2021-09-30,138,2021,4,2021,3,09,30
2021-09-30,Paraguay,Guarani,Paraguay-Guarani,6873.0,2021-09-30,139,2021,4,2021,3,09,30
2021-09-30,Peru,Sol,Peru-Sol,4.119,2021-09-30,140,2021,4,2021,3,09,30
2021-09-30,Philippines,Peso,Philippines-Peso,51.006,2021-09-30,141,2021,4,2021,3,09,30
2021-09-30,Poland,Zloty,Poland-Zloty,4.003,2021-09-30,142,2021,4,2021,3,09,30
2021-09-30,Portugal,Euro,Portugal-Euro,0.864,2021-09-30,143,2021,4,2021,3,09,30
2021-09-30,Qatar,Riyal,Qatar-Riyal,3.64,2021-09-30,144,2021,4,2021,3,09,30
2021-09-30,Rep. of N Macedonia,Dinar,Rep. of N Macedonia-Dinar,53.14,2021-09-30,145,2021,4,2021,3,09,30
2021-09-30,Republic of Palau,Dollar,Republic of Palau-Dollar,1.0,2021-09-30,146,2021,4,2021,3,09,30
2021-09-30,Romania,New Leu,Romania-New Leu,4.272,2021-09-30,147,2021,4,2021,3,09,30
2021-09-30,Russia,Ruble,Russia-Ruble,72.805,2021-09-30,148,2021,4,2021,3,09,30
2021-09-30,Rwanda,Franc,Rwanda-Franc,980.0,2021-09-30,149,2021,4,2021,3,09,30
2021-09-30,Sao Tome & Principe,New Dobras,Sao Tome & Principe-New Dobras,20.944,2021-09-30,150,2021,4,2021,3,09,30
2021-09-30,Saudi Arabia,Riyal,Saudi Arabia-Riyal,3.75,2021-09-30,151,2021,4,2021,3,09,30
2021-09-30,Senegal,CFA Franc,Senegal-CFA Franc,569.49,2021-09-30,152,2021,4,2021,3,09,30
2021-09-30,Serbia,Dinar,Serbia-Dinar,101.49,2021-09-30,153,2021,4,2021,3,09,30
2021-09-30,Seychelles,Rupee,Seychelles-Rupee,12.931,2021-09-30,154,2021,4,2021,3,09,30
2021-09-30,Sierra Leone,Leone,Sierra Leone-Leone,10479.0,2021-09-30,155,2021,4,2021,3,09,30
2021-09-30,Singapore,Dollar,Singapore-Dollar,1.361,2021-09-30,156,2021,4,2021,3,09,30
2021-09-30,Slovakia,Euro,Slovakia-Euro,0.864,2021-09-30,157,2021,4,2021,3,09,30
2021-09-30,Slovenia,Euro,Slovenia-Euro,0.864,2021-09-30,158,2021,4,2021,3,09,30
2021-09-30,Solomon Islands,Dollar,Solomon Islands-Dollar,7.886,2021-09-30,159,2021,4,2021,3,09,30
2021-09-30,Somali,Shilling,Somali-Shilling,575.0,2021-09-30,160,2021,4,2021,3,09,30
2021-09-30,South,Sudanese-Pound,South-Sudanese-Pound,403.0,2021-09-30,162,2021,4,2021,3,09,30
2021-09-30,South Africa,Rand,South Africa-Rand,15.183,2021-09-30,161,2021,4,2021,3,09,30
2021-09-30,Spain,Euro,Spain-Euro,0.864,2021-09-30,163,2021,4,2021,3,09,30
2021-09-30,Sri Lanka,Rupee,Sri Lanka-Rupee,199.0,2021-09-30,164,2021,4,2021,3,09,30
2021-09-30,St. Lucia,E. Caribbean Dollar,St. Lucia-E. Caribbean Dollar,2.7,2021-09-30,165,2021,4,2021,3,09,30
2021-09-30,Sudan,Pound,Sudan-Pound,448.0,2021-09-30,166,2021,4,2021,3,09,30
2021-09-30,Suriname,Dollar,Suriname-Dollar,21.289,2021-09-30,167,2021,4,2021,3,09,30
2021-09-30,Swaziland,Langeni,Swaziland-Langeni,15.183,2021-09-30,168,2021,4,2021,3,09,30
2021-09-30,Sweden,Krona,Sweden-Krona,8.786,2021-09-30,169,2021,4,2021,3,09,30
2021-09-30,Switzerland,Franc,Switzerland-Franc,0.936,2021-09-30,170,2021,4,2021,3,09,30
2021-09-30,Syria,Pound,Syria-Pound,2511.0,2021-09-30,171,2021,4,2021,3,09,30
2021-09-30,Taiwan,Dollar,Taiwan-Dollar,27.817,2021-09-30,172,2021,4,2021,3,09,30
2021-09-30,Tajikistan,Somoni,Tajikistan-Somoni,11.33,2021-09-30,173,2021,4,2021,3,09,30
2021-09-30,Tanzania,Shilling,Tanzania-Shilling,2300.0,2021-09-30,174,2021,4,2021,3,09,30
2021-09-30,Thailand,Baht,Thailand-Baht,33.87,2021-09-30,175,2021,4,2021,3,09,30
2021-09-30,Timor,Leste-Dili,Timor-Leste-Dili,1.0,2021-09-30,176,2021,4,2021,3,09,30
2021-09-30,Togo,CFA Franc,Togo-CFA Franc,569.49,2021-09-30,177,2021,4,2021,3,09,30
2021-09-30,Tonga,Pa'anga,Tonga-Pa'anga,2.23,2021-09-30,178,2021,4,2021,3,09,30
2021-09-30,Trinidad & Tobago,Dollar,Trinidad & Tobago-Dollar,6.759,2021-09-30,179,2021,4,2021,3,09,30
2021-09-30,Tunisia,Dinar,Tunisia-Dinar,2.812,2021-09-30,180,2021,4,2021,3,09,30
2021-09-30,Turkey,New Lira,Turkey-New Lira,8.899,2021-09-30,181,2021,4,2021,3,09,30
2021-09-30,Turkey,New Lira,Turkey-New Lira,10.009,2021-11-15,182,2021,4,2021,3,09,30
2021-09-30,Turkmenistan,New Manat,Turkmenistan-New Manat,3.491,2021-09-30,183,2021,4,2021,3,09,30
2021-09-30,Uganda,Shilling,Uganda-Shilling,3550.0,2021-09-30,184,2021,4,2021,3,09,30
2021-09-30,Ukraine,Hryvnia,Ukraine-Hryvnia,26.595,2021-09-30,185,2021,4,2021,3,09,30
2021-09-30,United Arab Emirates,Dirham,United Arab Emirates-Dirham,3.673,2021-09-30,186,2021,4,2021,3,09,30
2021-09-30,United Kingdom,Pound,United Kingdom-Pound,0.744,2021-09-30,187,2021,4,2021,3,09,30
2021-09-30,Uruguay,Peso,Uruguay-Peso,42.82,2021-09-30,188,2021,4,2021,3,09,30
2021-09-30,Uzbekistan,Som,Uzbekistan-Som,10658.3,2021-09-30,189,2021,4,2021,3,09,30
2021-09-30,Vanuatu,Vatu,Vanuatu-Vatu,110.87,2021-09-30,190,2021,4,2021,3,09,30
2021-09-30,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,4171327.382,2021-09-30,191,2021,4,2021,3,09,30
2021-09-30,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,4.152,2021-10-15,192,2021,4,2021,3,09,30
2021-09-30,Venezuela,Fuerte (OLD),Venezuela-Fuerte (OLD),248832.0,2021-09-30,193,2021,4,2021,3,09,30
2021-09-30,Vietnam,Dong,Vietnam-Dong,22750.0,2021-09-30,194,2021,4,2021,3,09,30
2021-09-30,Western Samoa,Tala,Western Samoa-Tala,2.553,2021-09-30,195,2021,4,2021,3,09,30
2021-09-30,Yemen,Rial,Yemen-Rial,580.0,2021-09-30,196,2021,4,2021,3,09,30
2021-09-30,Zambia,New Kwacha,Zambia-New Kwacha,16.715,2021-09-30,197,2021,4,2021,3,09,30
2021-09-30,Zimbabwe,RTGS,Zimbabwe-RTGS,85.474,2021-09-30,198,2021,4,2021,3,09,30
2021-09-30,Zimbabwe,RTGS,Zimbabwe-RTGS,94.708,2021-10-29,199,2021,4,2021,3,09,30
2021-06-30,Afghanistan,Afghani,Afghanistan-Afghani,79.15,2021-06-30,1,2021,3,2021,2,06,30
2021-06-30,Afghanistan,Afghani,Afghanistan-Afghani,87.84,2021-08-31,2,2021,3,2021,2,06,30
2021-06-30,Albania,Lek,Albania-Lek,103.0,2021-06-30,3,2021,3,2021,2,06,30
2021-06-30,Algeria,Dinar,Algeria-Dinar,133.82,2021-06-30,4,2021,3,2021,2,06,30
2021-06-30,Angola,Kwanza,Angola-Kwanza,651.564,2021-06-30,5,2021,3,2021,2,06,30
2021-06-30,Antigua & Barbuda,E. Caribbean Dollar,Antigua & Barbuda-E. Caribbean Dollar,2.7,2021-06-30,6,2021,3,2021,2,06,30
2021-06-30,Argentina,Peso,Argentina-Peso,100.75,2021-06-30,7,2021,3,2021,2,06,30
2021-06-30,Armenia,Dram,Armenia-Dram,500.0,2021-06-30,8,2021,3,2021,2,06,30
2021-06-30,Australia,Dollar,Australia-Dollar,1.334,2021-06-30,9,2021,3,2021,2,06,30
2021-06-30,Azerbaijan,Manat,Azerbaijan-Manat,1.7,2021-06-30,10,2021,3,2021,2,06,30
2021-06-30,Bahamas,Dollar,Bahamas-Dollar,1.0,2021-06-30,11,2021,3,2021,2,06,30
2021-06-30,Bahrain,Dinar,Bahrain-Dinar,0.377,2021-06-30,12,2021,3,2021,2,06,30
2021-06-30,Bangladesh,Taka,Bangladesh-Taka,85.0,2021-06-30,13,2021,3,2021,2,06,30
2021-06-30,Barbados,Dollar,Barbados-Dollar,2.02,2021-06-30,14,2021,3,2021,2,06,30
2021-06-30,Belarus,New Ruble,Belarus-New Ruble,2.524,2021-06-30,15,2021,3,2021,2,06,30
2021-06-30,Belize,Dollar,Belize-Dollar,2.0,2021-06-30,16,2021,3,2021,2,06,30
2021-06-30,Benin,CFA Franc,Benin-CFA Franc,553.27,2021-06-30,17,2021,3,2021,2,06,30
2021-06-30,Bermuda,Dollar,Bermuda-Dollar,1.0,2021-06-30,18,2021,3,2021,2,06,30
2021-06-30,Bolivia,Boliviano,Bolivia-Boliviano,6.85,2021-06-30,19,2021,3,2021,2,06,30
2021-06-30,Bosnia,Marka,Bosnia-Marka,1.646,2021-06-30,20,2021,3,2021,2,06,30
2021-06-30,Botswana,Pula,Botswana-Pula,10.905,2021-06-30,21,2021,3,2021,2,06,30
2021-06-30,Brazil,Real,Brazil-Real,4.96,2021-06-30,22,2021,3,2021,2,06,30
2021-06-30,Brunei,Dollar,Brunei-Dollar,1.344,2021-06-30,23,2021,3,2021,2,06,30
2021-06-30,Bulgaria,Lev New,Bulgaria-Lev New,1.646,2021-06-30,24,2021,3,2021,2,06,30
2021-06-30,Burkina Faso,CFA Franc,Burkina Faso-CFA Franc,553.27,2021-06-30,25,2021,3,2021,2,06,30
2021-06-30,Burma,Kyat,Burma-Kyat,1642.0,2021-06-30,26,2021,3,2021,2,06,30
2021-06-30,Burundi,Franc,Burundi-Franc,1959.25,2021-06-30,27,2021,3,2021,2,06,30
2021-06-30,Cambodia,Riel,Cambodia-Riel,4051.0,2021-06-30,28,2021,3,2021,2,06,30
2021-06-30,Cameroon,CFA Franc,Cameroon-CFA Franc,546.49,2021-06-30,29,2021,3,2021,2,06,30
2021-06-30,Canada,Dollar,Canada-Dollar,1.239,2021-06-30,30,2021,3,2021,2,06,30
2021-06-30,Cape Verde,Escudo,Cape Verde-Escudo,92.8,2021-06-30,31,2021,3,2021,2,06,30
2021-06-30,Cayman Island,Dollar,Cayman Island-Dollar,0.82,2021-06-30,32,2021,3,2021,2,06,30
2021-06-30,Central African Rep.,CFA Franc,Central African Rep.-CFA Franc,546.49,2021-06-30,33,2021,3,2021,2,06,30
2021-06-30,Chad,CFA Franc,Chad-CFA Franc,546.49,2021-06-30,34,2021,3,2021,2,06,30
2021-06-30,Chile,Peso,Chile-Peso,723.4,2021-06-30,35,2021,3,2021,2,06,30
2021-06-30,China,Renminbi,China-Renminbi,6.454,2021-06-30,36,2021,3,2021,2,06,30
2021-06-30,Colombia,Peso,Colombia-Peso,3764.5,2021-06-30,37,2021,3,2021,2,06,30
2021-06-30,Comoros,Franc,Comoros-Franc,414.08,2021-06-30,38,2021,3,2021,2,06,30
2021-06-30,Congo,CFA Franc,Congo-CFA Franc,546.49,2021-06-30,39,2021,3,2021,2,06,30
2021-06-30,Costa Rica,Colon,Costa Rica-Colon,618.5,2021-06-30,40,2021,3,2021,2,06,30
2021-06-30,Cote D'ivoire,CFA Franc,Cote D'ivoire-CFA Franc,553.27,2021-06-30,41,2021,3,2021,2,06,30
2021-06-30,Croatia,KUNA,Croatia-KUNA,6.11,2021-06-30,42,2021,3,2021,2,06,30
2021-06-30,Cuba,Chavito,Cuba-Chavito,1.0,2021-06-30,43,2021,3,2021,2,06,30
2021-06-30,Cuba,Peso,Cuba-Peso,24.0,2021-06-30,44,2021,3,2021,2,06,30
2021-06-30,Czech. Republic,Koruna,Czech. Republic-Koruna,20.858,2021-06-30,45,2021,3,2021,2,06,30
2021-06-30,Dem. Rep. of Congo,Franc,Dem. Rep. of Congo-Franc,1983.0,2021-06-30,46,2021,3,2021,2,06,30
2021-06-30,Denmark,Krone,Denmark-Krone,6.258,2021-06-30,47,2021,3,2021,2,06,30
2021-06-30,Djibouti,Franc,Djibouti-Franc,177.0,2021-06-30,48,2021,3,2021,2,06,30
2021-06-30,Dominican Republic,Peso,Dominican Republic-Peso,56.83,2021-06-30,49,2021,3,2021,2,06,30
2021-06-30,Ecuador,Dolares,Ecuador-Dolares,1.0,2021-06-30,50,2021,3,2021,2,06,30
2021-06-30,Egypt,Pound,Egypt-Pound,15.63,2021-06-30,51,2021,3,2021,2,06,30
2021-06-30,El Salvador,Dollar,El Salvador-Dollar,1.0,2021-06-30,52,2021,3,2021,2,06,30
2021-06-30,Equatorial Guinea,CFA Franc,Equatorial Guinea-CFA Franc,546.49,2021-06-30,53,2021,3,2021,2,06,30
2021-06-30,Eritrea,Nakfa,Eritrea-Nakfa,15.0,2021-06-30,54,2021,3,2021,2,06,30
2021-06-30,Ethiopia,Birr,Ethiopia-Birr,43.691,2021-06-30,55,2021,3,2021,2,06,30
2021-06-30,Euro Zone,Euro,Euro Zone-Euro,0.842,2021-06-30,56,2021,3,2021,2,06,30
2021-06-30,Fiji,Dollar,Fiji-Dollar,2.047,2021-06-30,57,2021,3,2021,2,06,30
2021-06-30,Gabon,CFA Franc,Gabon-CFA Franc,546.49,2021-06-30,58,2021,3,2021,2,06,30
2021-06-30,Gambia,Dalasi,Gambia-Dalasi,51.0,2021-06-30,59,2021,3,2021,2,06,30
2021-06-30,Georgia,Lari,Georgia-Lari,3.15,2021-06-30,60,2021,3,2021,2,06,30
2021-06-30,Ghana,Cedi,Ghana-Cedi,5.85,2021-06-30,61,2021,3,2021,2,06,30
2021-06-30,Grenada,E.Caribbean Dollar,Grenada-E.Caribbean Dollar,2.7,2021-06-30,62,2021,3,2021,2,06,30
2021-06-30,Guatemala,Quetzal,Guatemala-Quetzal,7.74,2021-06-30,63,2021,3,2021,2,06,30
2021-06-30,Guinea,Franc,Guinea-Franc,9765.0,2021-06-30,65,2021,3,2021,2,06,30
2021-06-30,Guinea Bissau,CFA Franc,Guinea Bissau-CFA Franc,553.27,2021-06-30,64,2021,3,2021,2,06,30
2021-06-30,Guyana,Dollar,Guyana-Dollar,215.0,2021-06-30,66,2021,3,2021,2,06,30
2021-06-30,Haiti,Gourde,Haiti-Gourde,89.782,2021-06-30,67,2021,3,2021,2,06,30
2021-06-30,Honduras,Lempira,Honduras-Lempira,23.8,2021-06-30,68,2021,3,2021,2,06,30
2021-06-30,Hong Kong,Dollar,Hong Kong-Dollar,7.766,2021-06-30,69,2021,3,2021,2,06,30
2021-06-30,Hungary,Forint,Hungary-Forint,295.8,2021-06-30,70,2021,3,2021,2,06,30
2021-06-30,Iceland,Krona,Iceland-Krona,123.16,2021-06-30,71,2021,3,2021,2,06,30
2021-06-30,India,Rupee,India-Rupee,74.317,2021-06-30,72,2021,3,2021,2,06,30
2021-06-30,Indonesia,Rupiah,Indonesia-Rupiah,14537.0,2021-06-30,73,2021,3,2021,2,06,30
2021-06-30,Iran,Rial,Iran-Rial,42000.0,2021-06-30,74,2021,3,2021,2,06,30
2021-06-30,Iraq,Dinar,Iraq-Dinar,1458.0,2021-06-30,75,2021,3,2021,2,06,30
2021-06-30,Israel,Shekel,Israel-Shekel,3.258,2021-06-30,76,2021,3,2021,2,06,30
2021-06-30,Jamaica,Dollar,Jamaica-Dollar,148.0,2021-06-30,77,2021,3,2021,2,06,30
2021-06-30,Japan,Yen,Japan-Yen,110.57,2021-06-30,78,2021,3,2021,2,06,30
2021-06-30,Jordan,Dinar,Jordan-Dinar,0.708,2021-06-30,79,2021,3,2021,2,06,30
2021-06-30,Kazakhstan,Tenge,Kazakhstan-Tenge,426.48,2021-06-30,80,2021,3,2021,2,06,30
2021-06-30,Kenya,Shilling,Kenya-Shilling,107.8,2021-06-30,81,2021,3,2021,2,06,30
2021-06-30,Korea,Won,Korea-Won,1128.4,2021-06-30,82,2021,3,2021,2,06,30
2021-06-30,Kuwait,Dinar,Kuwait-Dinar,0.301,2021-06-30,83,2021,3,2021,2,06,30
2021-06-30,Kyrgyzstan,Som,Kyrgyzstan-Som,84.664,2021-06-30,84,2021,3,2021,2,06,30
2021-06-30,Laos,Kip,Laos-Kip,9448.07,2021-06-30,85,2021,3,2021,2,06,30
2021-06-30,Lebanon,Pound,Lebanon-Pound,1500.0,2021-06-30,86,2021,3,2021,2,06,30
2021-06-30,Lesotho,Maloti,Lesotho-Maloti,14.313,2021-06-30,87,2021,3,2021,2,06,30
2021-06-30,Liberia,Dollar,Liberia-Dollar,170.5,2021-06-30,88,2021,3,2021,2,06,30
2021-06-30,Libya,Dinar,Libya-Dinar,4.493,2021-06-30,89,2021,3,2021,2,06,30
2021-06-30,Madagascar,Ariary,Madagascar-Ariary,3757.0,2021-06-30,90,2021,3,2021,2,06,30
2021-06-30,Malawi,Kwacha,Malawi-Kwacha,845.0,2021-06-30,91,2021,3,2021,2,06,30
2021-06-30,Malaysia,Ringgit,Malaysia-Ringgit,4.15,2021-06-30,92,2021,3,2021,2,06,30
2021-06-30,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2021-06-30,93,2021,3,2021,2,06,30
2021-06-30,Mali,CFA Franc,Mali-CFA Franc,553.27,2021-06-30,94,2021,3,2021,2,06,30
2021-06-30,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1.0,2021-06-30,95,2021,3,2021,2,06,30
2021-06-30,Mauritania,Ouguiya,Mauritania-Ouguiya,37.0,2021-06-30,96,2021,3,2021,2,06,30
2021-06-30,Mauritius,Rupee,Mauritius-Rupee,42.35,2021-06-30,97,2021,3,2021,2,06,30
2021-06-30,Mexico,Peso,Mexico-Peso,19.838,2021-06-30,98,2021,3,2021,2,06,30
